Exposure,VehValue,VehAge,VehBody,Gender,DrivAge,ClaimOcc,ClaimNb,ClaimAmount
0.6269678302,Cheap,old cars,Hatchback,Male,young people,1,1,1689.7699966
0.2847364819,Average,youngest cars,Hatchback,Female,older work. people,1,1,1915.4545403
0.2628336756,Cheap,oldest cars,Sedan,Male,youngest people,1,1,461.0899992
0.7227926078,Average,oldest cars,Station wagon,Female,young people,1,1,435.90999985
0.9993155373,Average,old cars,Sedan,Female,working people,1,1,389.94999981
0.810403833,Average,old cars,Sedan,Male,working people,1,1,200.0
0.4161533196,Average,youngest cars,Sedan,Male,young people,1,1,4622.3199921
0.5831622177,Cheap,old cars,Hatchback,Female,young people,1,1,1158.4799995
0.2847364819,Average,youngest cars,Sedan,Female,older work. people,1,1,826.34999847
0.9226557153,Average,young cars,Hatchback,Female,old people,1,1,3358.0199966
0.8925393566,Average,oldest cars,Truck,Male,older work. people,1,1,389.94999981
0.6461327858,Cheap,old cars,Hatchback,Female,youngest people,1,1,649.46999931
0.720054757,Expensive,youngest cars,Sedan,Female,old people,1,1,1337.5999985
0.9609856263,Average,old cars,Station wagon,Male,working people,1,1,389.94999981
0.5886379192,Cheap,oldest cars,Sedan,Male,youngest people,1,1,4009.469986
0.7173169062,Cheap,oldest cars,Hatchback,Female,young people,1,1,490.8999939
0.6242299795,Average,young cars,Sedan,Female,youngest people,1,1,345.0
0.9664613279,Cheap,oldest cars,Coupe,Male,working people,1,1,537.22999954
0.9828884326,Average,old cars,Station wagon,Male,young people,1,1,408.94999981
0.1971252567,Average,old cars,Sedan,Male,young people,1,1,360.0
0.9746748802,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,441.4199996
0.8925393566,Cheap,oldest cars,Hatchback,Female,working people,1,1,4025.2127075
0.5886379192,Average,young cars,Hardtop,Male,young people,1,1,200.0
0.9555099247,Average,young cars,Sedan,Male,old people,1,1,1544.7599983
0.9993155373,Cheap,oldest cars,Minibus,Female,older work. people,1,1,620.72999954
0.6570841889,Cheap,young cars,Hatchback,Male,old people,1,1,3382.4499969
0.5886379192,Cheap,oldest cars,Station wagon,Female,working people,1,1,389.94999981
0.6570841889,Average,young cars,Hatchback,Female,older work. people,1,1,2849.5699997
0.6570841889,Cheap,oldest cars,Station wagon,Female,young people,1,1,390.0
0.5886379192,Average,young cars,Station wagon,Female,youngest people,1,1,4613.719986
0.1889117043,Cheap,oldest cars,Utility,Male,young people,1,1,4394.5001678
0.7255304586,Cheap,oldest cars,Sedan,Male,young people,1,1,353.76999998
0.8678986995,Expensive,old cars,Station wagon,Female,young people,1,1,3672.8899994
0.6680355921,Average,old cars,Sedan,Female,older work. people,1,1,946.14999962
0.6680355921,Average,youngest cars,Hatchback,Female,old people,1,1,204.5
0.8925393566,Cheap,oldest cars,Station wagon,Male,older work. people,1,1,2482.0581741
0.9993155373,Average,old cars,Panel van,Male,working people,1,1,1341.4999962
0.8925393566,Average,old cars,Station wagon,Male,old people,1,1,1226.8799973
0.9664613279,Expensive,young cars,Utility,Male,youngest people,1,1,5760.4499969
0.3778234086,Cheap,oldest cars,Sedan,Male,older work. people,1,1,3953.0699921
0.9993155373,Average,youngest cars,Hatchback,Female,old people,1,1,200.0
0.5859000684,Expensive,old cars,Station wagon,Female,working people,1,1,1903.6299973
0.2683093771,Average,young cars,Hatchback,Male,oldest people,1,1,200.0
0.9664613279,Expensive,youngest cars,Station wagon,Female,young people,1,1,389.94999981
0.9555099247,Average,oldest cars,Station wagon,Male,young people,1,1,1951.8199997
0.9555099247,Cheap,oldest cars,Utility,Male,oldest people,1,1,367.72999954
0.5448323066,Average,youngest cars,Hatchback,Female,youngest people,1,1,200.0
0.8295687885,Cheap,oldest cars,Station wagon,Female,working people,1,1,2409.3199997
0.9801505818,Average,young cars,Sedan,Female,older work. people,1,1,3030.0
0.7282683094,Average,youngest cars,Sedan,Male,working people,1,1,920.47999954
0.1998631075,Average,oldest cars,Utility,Male,young people,1,1,477.2699995
0.6680355921,Average,young cars,Hatchback,Female,young people,1,1,200.0
0.5859000684,Expensive,young cars,Station wagon,Male,older work. people,1,1,353.76999998
0.5859000684,Average,youngest cars,Sedan,Female,youngest people,1,1,3223.6363602
0.9801505818,Average,young cars,Hatchback,Female,working people,1,1,887.38999939
0.6652977413,Average,old cars,Station wagon,Female,oldest people,1,1,389.94999981
0.6652977413,Average,young cars,Hatchback,Female,oldest people,1,1,572.71999931
0.6652977413,Average,old cars,Utility,Male,young people,1,1,400.0
0.3449691992,Average,young cars,Sedan,Male,working people,1,1,736.36999893
0.0273785079,Average,young cars,Sedan,Female,young people,1,1,4724.3608551
0.6652977413,Average,youngest cars,Sedan,Female,older work. people,1,1,200.0
0.7994524298,Average,old cars,Station wagon,Male,working people,1,1,246.67999995
0.7994524298,Average,young cars,Hatchback,Male,youngest people,1,1,1515.6499977
0.5859000684,Cheap,oldest cars,Sedan,Female,older work. people,1,2,1871.5345378
0.9637234771,Cheap,old cars,Hatchback,Female,young people,1,1,245.66999817
0.424366872,Cheap,oldest cars,Hatchback,Male,young people,1,1,3622.359993
0.9144421629,Cheap,oldest cars,Sedan,Female,oldest people,1,1,1202.1499996
0.5859000684,Cheap,old cars,Hatchback,Male,youngest people,1,1,3950.359993
0.9527720739,Average,old cars,Sedan,Male,oldest people,1,1,279.52000046
0.9527720739,Average,old cars,Station wagon,Female,older work. people,1,1,1292.9099998
0.7501711157,Average,youngest cars,Sedan,Male,older work. people,1,1,1238.9499969
0.9527720739,Average,old cars,Sedan,Female,older work. people,1,1,849.83999825
0.5831622177,Average,young cars,Utility,Female,working people,1,1,200.0
0.9527720739,Expensive,young cars,Station wagon,Female,older work. people,1,1,274.71999955
0.9609856263,Expensive,young cars,Station wagon,Female,young people,1,1,2437.859993
0.977412731,Average,oldest cars,Station wagon,Female,young people,1,1,4835.3499908
0.6379192334,Average,old cars,Sedan,Male,working people,1,1,1981.5
0.5995893224,Cheap,old cars,Hatchback,Female,young people,1,1,2911.1136322
0.9637234771,Average,young cars,Sedan,Female,older work. people,1,2,1303.8599987
0.2710472279,Average,youngest cars,Hatchback,Male,old people,1,1,2664.75
0.9993155373,Cheap,oldest cars,Bus,Male,oldest people,1,1,490.90999985
0.9637234771,Average,young cars,Hatchback,Male,youngest people,1,1,200.0
0.9637234771,Average,young cars,Hatchback,Male,youngest people,1,1,4465.8699951
0.257357974,Average,youngest cars,Sedan,Male,working people,1,1,200.0
0.605065024,Average,young cars,Utility,Male,oldest people,1,1,369.14999962
0.3942505133,Expensive,old cars,Station wagon,Male,working people,1,1,352.72999954
0.6516084873,Average,young cars,Sedan,Female,working people,1,1,570.71999931
0.6516084873,Average,youngest cars,Sedan,Female,working people,1,1,200.0
0.2683093771,Average,young cars,Station wagon,Female,working people,1,1,2724.6199951
0.5831622177,Average,youngest cars,Station wagon,Male,working people,1,1,386.04999971
0.9609856263,Average,old cars,Station wagon,Female,young people,1,1,200.0
0.2902121834,Average,old cars,Utility,Male,old people,1,1,1183.5199986
0.7091033539,Cheap,young cars,Hatchback,Female,young people,1,1,280.64999962
0.6324435318,Average,young cars,Hatchback,Male,young people,1,1,200.0
0.7036276523,Average,oldest cars,Station wagon,Female,young people,1,1,2024.1499977
0.5804243669,Average,old cars,Panel van,Male,young people,1,1,1737.3399963
0.5831622177,Average,youngest cars,Station wagon,Female,old people,1,1,1767.1699982
0.9199178645,Expensive,youngest cars,Utility,Female,working people,1,1,200.0
0.7063655031,Average,young cars,Hatchback,Female,working people,1,1,200.0
0.9609856263,Cheap,old cars,Sedan,Female,working people,1,1,379.61999989
0.3668720055,Expensive,young cars,Station wagon,Male,old people,1,1,632.01999855
0.0574948665,Cheap,oldest cars,Sedan,Female,older work. people,1,1,4290.2299957
0.6488706365,Cheap,oldest cars,Sedan,Female,young people,1,1,1931.4499969
0.3668720055,Cheap,oldest cars,Sedan,Female,older work. people,1,1,813.60199928
0.8898015058,Cheap,oldest cars,Coupe,Female,young people,1,1,2032.6799965
0.2600958248,Average,youngest cars,Sedan,Female,old people,1,1,579.29999924
0.2491444216,Average,youngest cars,Sedan,Male,older work. people,1,1,200.0
0.5366187543,Cheap,oldest cars,Station wagon,Male,working people,1,1,1208.5499992
0.2546201232,Average,youngest cars,Station wagon,Female,young people,1,1,900.8599987
0.8131416838,Cheap,oldest cars,Station wagon,Female,young people,1,1,443.97999954
0.2546201232,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,353.76999998
0.6488706365,Average,young cars,Panel van,Female,young people,1,1,831.96999931
0.1861738535,Expensive,young cars,Station wagon,Female,young people,1,1,200.0
0.6488706365,Average,young cars,Sedan,Female,young people,1,1,781.76999855
0.3832991102,Expensive,young cars,Station wagon,Female,old people,1,2,743.76999998
0.3641341547,Average,young cars,Sedan,Female,oldest people,1,1,521.78999996
0.6488706365,Average,old cars,Hardtop,Male,working people,1,1,353.79999971
0.3887748118,Average,oldest cars,Sedan,Male,oldest people,1,1,2124.4199982
0.5804243669,Cheap,old cars,Sedan,Female,working people,1,1,1097.8999996
0.6488706365,Average,youngest cars,Hatchback,Female,working people,1,1,200.0
0.1834360027,Average,young cars,Sedan,Male,older work. people,1,1,207.6000061
0.8158795346,Average,young cars,Sedan,Female,working people,1,1,2805.0999985
0.9993155373,Cheap,oldest cars,Hardtop,Male,oldest people,1,1,3232.859993
0.0410677618,Average,oldest cars,Station wagon,Male,youngest people,1,1,1395.7099991
0.3641341547,Average,young cars,Hatchback,Female,working people,1,1,200.0
0.2655715263,Average,young cars,Sedan,Female,older work. people,1,2,672.63999939
0.2518822724,Average,youngest cars,Utility,Male,old people,1,1,2925.7199936
0.5776865161,Average,youngest cars,Hatchback,Male,older work. people,1,1,460.90999985
0.2518822724,Average,youngest cars,Hatchback,Male,working people,1,1,200.0
0.3394934976,Average,oldest cars,Station wagon,Male,older work. people,1,1,395.44999981
0.5201916495,Average,young cars,Hatchback,Female,working people,1,1,563.42999935
0.1560574949,Cheap,oldest cars,Hatchback,Male,working people,1,1,3503.0799942
0.6598220397,Cheap,old cars,Sedan,Female,older work. people,1,1,200.0
0.9993155373,Cheap,oldest cars,Panel van,Male,youngest people,1,1,349.25
0.6570841889,Expensive,young cars,Utility,Male,working people,1,1,1179.9199982
0.3422313484,Cheap,oldest cars,Sedan,Female,youngest people,1,1,389.94999981
0.6625598905,Average,oldest cars,Sedan,Male,young people,1,1,200.0
0.6625598905,Average,oldest cars,Utility,Male,older work. people,1,1,4318.3099976
0.6598220397,Average,old cars,Station wagon,Female,young people,1,1,387.44999981
0.6598220397,Cheap,old cars,Sedan,Female,working people,1,1,3128.3799973
0.6598220397,Cheap,oldest cars,Truck,Female,old people,1,1,1196.5999985
0.6570841889,Cheap,oldest cars,Sedan,Male,oldest people,1,1,4878.1799927
0.7912388775,Average,young cars,Station wagon,Female,old people,1,1,200.0
0.9500342231,Average,old cars,Sedan,Female,oldest people,1,1,353.76999998
0.9445585216,Average,old cars,Utility,Female,working people,1,2,2398.5499983
0.9445585216,Cheap,oldest cars,Hatchback,Female,working people,1,1,1392.5099983
0.3613963039,Average,oldest cars,Sedan,Female,older work. people,1,1,1285.0199966
0.9445585216,Average,young cars,Hardtop,Female,working people,1,1,200.0
0.9445585216,Cheap,old cars,Sedan,Female,older work. people,1,1,353.76999998
0.4654346338,Cheap,oldest cars,Sedan,Male,oldest people,1,2,2715.7199993
0.9555099247,Average,youngest cars,Sedan,Male,young people,1,1,1795.2799988
0.9472963723,Average,oldest cars,Hardtop,Male,old people,1,1,3231.2199936
0.9472963723,Average,old cars,Station wagon,Male,older work. people,1,2,3164.9999952
0.9555099247,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,200.0
0.1067761807,Cheap,oldest cars,Sedan,Female,older work. people,1,1,5334.0899811
0.6160164271,Average,young cars,Hatchback,Female,youngest people,1,1,5963.9399872
0.7310061602,Expensive,old cars,Hardtop,Male,working people,1,1,290.90999985
0.9472963723,Average,old cars,Station wagon,Female,working people,1,1,521.61999989
0.9472963723,Cheap,oldest cars,Hatchback,Female,young people,1,2,3731.1699963
0.7392197125,Expensive,youngest cars,Station wagon,Female,working people,1,1,1552.25
0.6461327858,Cheap,oldest cars,Sedan,Male,youngest people,1,1,567.5
0.9555099247,Expensive,old cars,Station wagon,Female,working people,1,1,3102.409996
0.2600958248,Cheap,oldest cars,Hatchback,Female,older work. people,1,1,3112.6499939
0.5776865161,Expensive,young cars,Station wagon,Female,working people,1,2,1657.9399991
0.2819986311,Cheap,old cars,Hatchback,Male,working people,1,1,682.37999916
0.9555099247,Average,old cars,Station wagon,Male,young people,1,1,200.0
0.6379192334,Cheap,oldest cars,Station wagon,Male,young people,1,1,353.76999998
0.643394935,Cheap,old cars,Hatchback,Female,older work. people,1,1,221.0
0.6379192334,Expensive,young cars,Panel van,Male,old people,1,1,425.83999968
0.643394935,Average,old cars,Hatchback,Male,youngest people,1,1,200.0
0.9527720739,Average,young cars,Sedan,Female,young people,1,2,1426.5099983
0.5749486653,Cheap,oldest cars,Sedan,Female,oldest people,1,1,434.12999964
0.9527720739,Cheap,oldest cars,Hatchback,Female,old people,1,1,3213.9799957
0.9527720739,Average,young cars,Sedan,Female,old people,1,1,1050.4499989
0.6543463381,Cheap,old cars,Sedan,Male,older work. people,1,2,1132.4999981
0.6543463381,Average,old cars,Sedan,Female,old people,1,1,389.94999981
0.3613963039,Average,young cars,Hatchback,Female,working people,1,1,759.8599987
0.9418206708,Average,young cars,Sedan,Male,oldest people,1,1,200.0
0.6516084873,Average,old cars,Station wagon,Female,older work. people,1,1,200.0
0.9418206708,Expensive,youngest cars,Roadster,Male,old people,1,1,200.0
0.5667351129,Expensive,young cars,Station wagon,Female,young people,1,1,262.02000046
0.9418206708,Cheap,old cars,Hatchback,Female,older work. people,1,1,4536.1399994
0.9418206708,Cheap,old cars,Hatchback,Male,older work. people,1,1,200.0
0.9418206708,Average,old cars,Sedan,Male,young people,1,1,803.87999916
0.3586584531,Cheap,oldest cars,Station wagon,Female,working people,1,1,1162.2881813
0.4188911704,Average,young cars,Sedan,Female,working people,1,1,521.34999943
0.9993155373,Cheap,oldest cars,Station wagon,Female,young people,1,1,389.94999981
0.7857631759,Average,old cars,Sedan,Female,young people,1,1,200.0
0.7255304586,Cheap,oldest cars,Hatchback,Female,young people,1,1,4327.5099945
0.2819986311,Expensive,young cars,Station wagon,Female,young people,1,1,200.0
0.257357974,Cheap,old cars,Hatchback,Female,young people,1,1,200.0
0.2819986311,Average,oldest cars,Station wagon,Male,older work. people,1,1,200.0
0.257357974,Average,old cars,Station wagon,Female,older work. people,1,1,1670.6799965
0.5694729637,Cheap,old cars,Sedan,Female,older work. people,1,1,746.58999825
0.0985626283,Cheap,old cars,Hatchback,Male,working people,1,1,476.5
0.090349076,Average,youngest cars,Hatchback,Female,young people,1,1,3231.8699951
0.6516084873,Average,old cars,Sedan,Female,old people,1,1,1239.6699982
0.1560574949,Cheap,oldest cars,Sedan,Female,young people,1,1,978.60999489
0.6516084873,Average,old cars,Hatchback,Female,older work. people,1,1,486.77999878
0.5694729637,Cheap,oldest cars,Hatchback,Male,young people,1,1,1293.8399963
0.34770705,Average,old cars,Hatchback,Male,older work. people,1,1,367.72999954
0.0739219713,Expensive,old cars,Station wagon,Female,old people,1,1,3015.75
0.2902121834,Average,old cars,Station wagon,Female,young people,1,1,2643.8499985
0.5776865161,Average,old cars,Station wagon,Male,young people,1,1,5554.4399872
0.5694729637,Average,old cars,Sedan,Male,older work. people,1,1,3947.0799942
0.2792607803,Average,oldest cars,Hardtop,Female,working people,1,1,200.0
0.7118412047,Average,old cars,Station wagon,Female,working people,1,1,200.0
0.9472963723,Cheap,young cars,Hatchback,Female,working people,1,1,1186.363636
0.3613963039,Average,young cars,Hatchback,Female,youngest people,1,1,1582.25
0.9472963723,Average,youngest cars,Hatchback,Female,older work. people,1,1,200.0
0.3613963039,Cheap,oldest cars,Hatchback,Male,working people,1,1,916.1099987
0.0848733744,Cheap,old cars,Hatchback,Male,youngest people,1,1,389.94999981
0.93908282,Average,oldest cars,Hardtop,Male,oldest people,1,1,307.29999924
0.93908282,Cheap,old cars,Hatchback,Male,oldest people,1,1,832.07999992
0.5776865161,Average,young cars,Station wagon,Female,oldest people,1,1,1792.1999969
0.8925393566,Expensive,young cars,Sedan,Female,older work. people,1,2,2713.2699966
0.93908282,Average,old cars,Sedan,Male,older work. people,1,1,825.5
0.93908282,Average,old cars,Station wagon,Male,youngest people,1,1,1818.3799973
0.5776865161,Average,youngest cars,Hatchback,Female,working people,1,1,1318.4299965
0.93908282,Average,old cars,Hatchback,Female,older work. people,1,1,200.0
0.93908282,Average,young cars,Sedan,Female,old people,1,1,200.0
0.4052019165,Cheap,old cars,Hatchback,Female,youngest people,1,2,1565.5099983
0.3613963039,Cheap,oldest cars,Sedan,Male,older work. people,1,1,588.70999908
0.887063655,Cheap,oldest cars,Utility,Male,older work. people,1,3,4054.109993
0.887063655,Cheap,old cars,Hatchback,Female,old people,1,1,2541.75
0.887063655,Expensive,youngest cars,Station wagon,Female,young people,1,2,2087.7699966
0.5585215606,Expensive,youngest cars,Station wagon,Female,young people,1,1,1577.6199989
0.3778234086,Cheap,old cars,Sedan,Female,working people,1,2,761.24999952
0.9445585216,Cheap,old cars,Hatchback,Female,young people,1,1,2836.3699951
0.5667351129,Average,oldest cars,Station wagon,Male,young people,1,2,1262.8599987
0.6324435318,Average,old cars,Minibus,Male,working people,1,1,1508.3999977
0.9993155373,Average,young cars,Hatchback,Female,young people,1,1,2455.1499939
0.887063655,Average,old cars,Utility,Female,young people,1,1,750.70999908
0.0191649555,Cheap,oldest cars,Station wagon,Female,working people,1,1,5402.4499817
0.5667351129,Average,old cars,Station wagon,Male,working people,1,1,390.0
0.8843258042,Average,youngest cars,Hatchback,Female,young people,1,1,353.76999998
0.887063655,Average,old cars,Utility,Male,young people,1,1,246.66999912
0.3997262149,Cheap,oldest cars,Hatchback,Female,young people,1,1,200.0
0.3093771389,Cheap,oldest cars,Sedan,Male,older work. people,1,1,200.0
0.9336071184,Average,young cars,Sedan,Female,working people,1,2,1900.5599957
0.34770705,Cheap,oldest cars,Sedan,Male,old people,1,1,1075.1899967
0.3641341547,Average,young cars,Hardtop,Male,young people,1,1,200.0
0.643394935,Average,young cars,Sedan,Male,working people,1,2,3956.1299934
0.0958247775,Average,young cars,Sedan,Female,older work. people,1,1,540.0
0.9746748802,Expensive,young cars,Sedan,Female,oldest people,1,1,1165.5799999
0.0876112252,Average,old cars,Station wagon,Female,working people,1,1,587.73999977
0.4709103354,Expensive,youngest cars,Station wagon,Male,young people,1,1,634.41999912
0.9993155373,Average,young cars,Hatchback,Male,youngest people,1,1,3271.3899994
0.8843258042,Average,young cars,Hatchback,Female,youngest people,1,1,3212.7799988
0.3750855578,Cheap,old cars,Sedan,Male,older work. people,1,1,347.03999996
0.629705681,Average,oldest cars,Coupe,Male,older work. people,1,1,389.94999981
0.5749486653,Average,youngest cars,Sedan,Female,older work. people,1,1,2121.3899994
0.9993155373,Cheap,oldest cars,Station wagon,Female,oldest people,1,1,438.0
0.1752224504,Expensive,youngest cars,Sedan,Male,oldest people,1,2,1601.4199972
0.9993155373,Expensive,old cars,Station wagon,Male,oldest people,1,1,1195.9299984
0.4106776181,Cheap,old cars,Sedan,Female,youngest people,1,1,409.0
0.4271047228,Average,old cars,Sedan,Female,working people,1,1,450.0
0.8186173853,Cheap,oldest cars,Sedan,Male,old people,1,1,733.19999886
0.219028063,Cheap,oldest cars,Station wagon,Male,working people,1,1,534.5899992
0.1752224504,Average,oldest cars,Utility,Male,youngest people,1,1,2094.7789917
0.8186173853,Average,old cars,Utility,Female,working people,1,1,555.0
0.6351813826,Average,youngest cars,Hardtop,Female,older work. people,1,1,353.76999998
0.1779603012,Average,old cars,Sedan,Male,old people,1,1,585.72999954
0.1752224504,Cheap,young cars,Hatchback,Male,old people,1,1,1789.313633
0.8240930869,Average,oldest cars,Station wagon,Male,working people,1,1,390.0
0.0985626283,Cheap,oldest cars,Sedan,Female,older work. people,1,1,4651.6199799
0.1752224504,Cheap,oldest cars,Station wagon,Male,youngest people,1,1,200.0
0.1806981519,Average,old cars,Station wagon,Male,older work. people,1,1,1461.659996
0.5722108145,Average,youngest cars,Sedan,Male,working people,1,1,2403.7399979
0.4845995893,Cheap,oldest cars,Sedan,Female,young people,1,1,1088.5599995
0.8240930869,Average,oldest cars,Utility,Female,older work. people,1,1,4243.2199936
0.5639972621,Average,old cars,Station wagon,Male,working people,1,1,440.90999985
0.9418206708,Average,youngest cars,Station wagon,Female,young people,1,1,200.0
0.5639972621,Expensive,youngest cars,Utility,Male,young people,1,1,200.0
0.5639972621,Average,youngest cars,Sedan,Female,older work. people,1,1,200.0
0.9418206708,Cheap,oldest cars,Panel van,Male,youngest people,1,1,200.0
0.8843258042,Average,youngest cars,Hatchback,Female,older work. people,1,1,3313.75
0.3449691992,Average,old cars,Sedan,Female,older work. people,1,1,521.03999996
0.5612594114,Average,youngest cars,Hatchback,Female,working people,1,1,409.0
0.6324435318,Average,oldest cars,Station wagon,Male,older work. people,1,1,1499.0
0.3641341547,Average,youngest cars,Coupe,Male,young people,1,1,200.0
0.8815879535,Average,old cars,Utility,Female,oldest people,1,1,1175.5899982
0.8815879535,Expensive,youngest cars,Sedan,Female,working people,1,1,367.72999954
0.0848733744,Cheap,oldest cars,Utility,Male,young people,1,1,450.36999989
0.6324435318,Expensive,young cars,Station wagon,Female,old people,1,1,610.73999977
0.3668720055,Expensive,youngest cars,Station wagon,Male,working people,1,1,369.14999962
0.8815879535,Average,youngest cars,Sedan,Female,working people,1,1,353.76999998
0.6516084873,Cheap,oldest cars,Sedan,Male,older work. people,1,2,2451.5199962
0.6187542779,Average,young cars,Hatchback,Male,young people,1,1,3210.8699951
0.8268309377,Average,youngest cars,Sedan,Male,old people,1,1,413.17999983
0.8268309377,Expensive,youngest cars,Utility,Female,oldest people,1,1,389.94999981
0.8268309377,Cheap,oldest cars,Truck,Female,old people,1,1,1217.4399986
0.4325804244,Average,old cars,Station wagon,Female,working people,1,1,5199.8299866
0.2546201232,Cheap,old cars,Hatchback,Male,working people,1,1,369.14999962
0.4325804244,Average,youngest cars,Sedan,Female,older work. people,1,1,590.57999992
0.4106776181,Average,old cars,Sedan,Male,oldest people,1,2,1199.6199985
0.4353182752,Average,old cars,Coupe,Female,youngest people,1,1,1707.6899986
0.9719370294,Average,old cars,Sedan,Female,young people,1,1,2084.3499985
0.6488706365,Average,old cars,Sedan,Female,working people,1,1,678.04999924
0.5503080082,Expensive,young cars,Station wagon,Male,youngest people,1,1,390.0
0.5585215606,Cheap,oldest cars,Sedan,Female,older work. people,1,1,3964.7999954
0.6872005476,Expensive,youngest cars,Sedan,Male,oldest people,1,1,1112.3799992
0.4380561259,Average,old cars,Station wagon,Female,young people,1,1,1612.3099976
0.5667351129,Cheap,oldest cars,Hatchback,Female,youngest people,1,1,200.0
0.6844626968,Average,young cars,Hardtop,Female,older work. people,1,1,1587.6999893
0.5585215606,Expensive,young cars,Station wagon,Female,working people,1,1,779.55999947
0.9993155373,Average,old cars,Truck,Female,working people,1,1,2077.8799973
0.5585215606,Expensive,youngest cars,Station wagon,Male,old people,1,1,516.12000275
0.93908282,Cheap,oldest cars,Sedan,Female,old people,1,1,3822.8399963
0.9993155373,Cheap,oldest cars,Sedan,Female,older work. people,1,1,200.0
0.93908282,Average,youngest cars,Hatchback,Male,young people,1,1,351.25
0.8295687885,Average,youngest cars,Sedan,Male,old people,1,1,353.76999998
0.3121149897,Average,old cars,Minibus,Female,working people,1,1,395.00999975
0.8761122519,Average,youngest cars,Hatchback,Male,working people,1,1,3188.25
0.9363449692,Cheap,old cars,Hatchback,Male,oldest people,1,1,670.23999977
0.8295687885,Average,oldest cars,Minibus,Female,working people,1,1,725.84999847
0.9363449692,Cheap,oldest cars,Station wagon,Male,working people,1,1,200.0
0.9363449692,Average,old cars,Sedan,Female,oldest people,1,1,259.95999992
0.9363449692,Average,young cars,Hatchback,Female,older work. people,1,1,1365.5499992
0.8295687885,Cheap,oldest cars,Hatchback,Female,young people,1,1,1520.329998
0.6598220397,Cheap,old cars,Sedan,Female,old people,1,1,1781.7899971
0.9363449692,Average,oldest cars,Sedan,Female,working people,1,1,480.0
0.9363449692,Average,young cars,Sedan,Female,older work. people,1,1,1534.3699951
0.629705681,Average,young cars,Roadster,Female,young people,1,2,1169.4581785
0.7748117728,Average,young cars,Sedan,Female,older work. people,1,2,1523.1899986
0.9363449692,Average,oldest cars,Hardtop,Male,young people,1,1,200.0
0.9363449692,Average,old cars,Sedan,Male,young people,1,1,334.42999935
0.9993155373,Average,young cars,Hatchback,Male,youngest people,1,1,1078.289999
0.5585215606,Cheap,oldest cars,Station wagon,Male,young people,1,1,4964.5099945
0.5585215606,Cheap,old cars,Hatchback,Female,young people,1,1,3828.7799988
0.6461327858,Cheap,oldest cars,Sedan,Male,old people,1,1,718.20999908
0.8761122519,Average,young cars,Utility,Male,working people,1,1,353.76999998
0.6461327858,Expensive,young cars,Station wagon,Female,old people,1,1,390.0
0.6543463381,Cheap,oldest cars,Station wagon,Male,older work. people,1,1,200.0
0.7392197125,Average,old cars,Convertible,Female,young people,1,1,233.0
0.6461327858,Cheap,oldest cars,Sedan,Male,older work. people,1,1,1752.079998
0.7939767283,Cheap,young cars,Hatchback,Male,young people,1,1,353.76999998
0.5585215606,Cheap,oldest cars,Sedan,Male,working people,1,1,200.0
0.8761122519,Cheap,oldest cars,Station wagon,Male,youngest people,1,1,1486.6499901
0.3449691992,Expensive,young cars,Station wagon,Male,old people,1,1,367.72999954
0.9637234771,Average,oldest cars,Minibus,Female,young people,1,1,565.90999985
0.7419575633,Cheap,oldest cars,Coupe,Male,older work. people,1,1,529.31999969
0.8761122519,Average,youngest cars,Sedan,Male,young people,1,1,450.0
0.5639972621,Expensive,young cars,Sedan,Female,old people,1,1,2114.7799988
0.7419575633,Cheap,oldest cars,Hatchback,Male,older work. people,1,1,1109.0499992
0.887063655,Expensive,youngest cars,Station wagon,Female,older work. people,1,1,1810.5199966
0.5585215606,Cheap,oldest cars,Sedan,Male,working people,1,3,1353.289999
0.9336071184,Average,old cars,Station wagon,Female,working people,1,1,435.90999985
0.9993155373,Average,young cars,Hatchback,Female,young people,1,1,969.40999985
0.9336071184,Average,young cars,Station wagon,Male,working people,1,1,200.0
0.9993155373,Average,youngest cars,Hatchback,Female,working people,1,1,313.67000198
0.9336071184,Average,young cars,Station wagon,Female,older work. people,1,1,200.0
0.4353182752,Average,young cars,Station wagon,Female,working people,1,1,425.44999981
0.0793976728,Average,youngest cars,Hatchback,Female,young people,1,1,1094.2099991
0.6351813826,Average,old cars,Utility,Male,young people,1,1,408.94999981
0.5639972621,Average,old cars,Hardtop,Female,working people,1,1,2418.4399948
0.681724846,Average,youngest cars,Hatchback,Female,older work. people,1,1,200.0
0.772073922,Average,young cars,Hatchback,Female,older work. people,1,1,502.37999916
0.5557837098,Average,young cars,Hardtop,Male,older work. people,1,1,832.11999893
0.9993155373,Average,old cars,Truck,Male,working people,1,1,353.76999998
0.5886379192,Expensive,old cars,Station wagon,Female,working people,1,1,782.62999916
0.0793976728,Cheap,oldest cars,Hatchback,Male,working people,1,1,819.8599987
0.3394934976,Cheap,oldest cars,Hatchback,Female,oldest people,1,1,1716.357254
0.0793976728,Average,oldest cars,Station wagon,Male,young people,1,1,2668.25
0.5612594114,Average,young cars,Station wagon,Female,young people,1,1,567.84999943
0.8733744011,Cheap,old cars,Sedan,Female,older work. people,1,1,2165.3599968
0.6269678302,Average,old cars,Hardtop,Female,working people,1,1,2665.7599945
0.6269678302,Cheap,oldest cars,Sedan,Female,working people,1,1,1384.3199997
